_id,numberOfAnime,averageEpisodes,releasePeriodStart,releasePeriodEnd,averageRating
Detective Conan OVA 8: High School Girl Detective Sonoko Suzuki's Case Files,21,6.722222222222222,1996,2015,3.8323809523809524
Detective Conan OVA 9: The Stranger of 10 Years,21,6.722222222222222,1996,2015,3.8185714285714285
Anywhere with Cinderella,21,18.6,2011,2014,3.4095238095238094
Ghost in the Shell: Nyuumon Arise,21,12.8,1995,2014,3.775714285714286
Fate/Kaleid Liner Prisma Illya 2wei! First Bra - Illya-hen,21,9.307692307692308,2006,2017,3.7285714285714286
Fate/stay night: Unlimited Blade Works 2 - Sunny Day,21,9.307692307692308,2006,2017,3.712380952380952
Detective Conan Magic File 3: Shinichi and Ran: Memories of Mahjong Tiles and Tanabata,21,6.722222222222222,1996,2015,3.8266666666666667
Ghost in the Shell: Arise - Alternative Architecture,21,16,1995,2014,3.7576190476190474
Fate/Kaleid Liner Prisma Illya 2wei! OVA,21,10,2006,2017,3.723333333333333
Fate/stay night: Unlimited Blade Works Movie,21,9.307692307692308,2006,2017,3.705238095238095
Detective Conan vs. Wooo,21,6.666666666666667,1996,2015,3.855714285714286
The [email protected]: Cinderella Girls Special: Anytime,21,18.6,2011,2014,3.4095238095238094
Fate/kaleid Liner Prisma Illya 2wei Herz! Specials,21,9.307692307692308,2006,2017,3.7252380952380952
Ghost in the Shell: Stand Alone Complex - The Laughing Man - Tachikoma Days,21,14.571428571428571,2002,2014,3.72047619047619
Ghost in the Shell 2.0,21,15,1995,2014,3.741428571428572
Detective Conan Magic File 4: Osaka Okonomiyaki Odyssey,21,6.722222222222222,1996,2015,3.8233333333333337
Ghost in the Shell: Stand Alone Complex - Individual Eleven - Tachikoma Days,21,14.571428571428571,2002,2014,3.718095238095238
Detective Conan OVA 11: A Secret Order from London,21,6.722222222222222,1996,2015,3.825714285714286
Fate/Kaleid Liner Prisma Illya 3rei!! Special,21,9.307692307692308,2006,2016,3.729047619047619
Ghost in the Shell: Uchikomatic Days,21,14.571428571428571,2002,2014,3.7223809523809526
Ghost in the Shell: Stand Alone Complex 2nd Gig - Tachikoma Days,21,14.571428571428571,2002,2014,3.718571428571429
Ghost in the Shell: Stand Alone Complex - Individual Eleven,21,15,1995,2014,3.738571428571429
Fate/Kaleid Liner Prisma Illya Specials,21,9.307692307692308,2006,2017,3.7276190476190476
GeGeGe no Kitarou: Chisougan,20,77.14285714285714,1968,2020,3.3895000000000004
Sailor Moon Sailor Stars Memorial,20,20.5,1992,2015,3.7340000000000004
GeGeGe no Kitarou (1996),20,71,1968,2020,3.3854999999999995
Sailor Moon R: The Movie,20,19,1992,2015,3.7310000000000003
Ghost in the Shell: Arise border:less project - WORKING HIGH,20,22,1995,2014,3.8125
Detective Conan OVA 3: Conan and Heiji and the Vanished Boy,20,6.722222222222222,1996,2015,3.8235
Detective Conan OVA 7: A Challenge from Agasa,20,6.722222222222222,1996,2015,3.8215000000000003
Ghost in the Shell: Arise - Logicoma Specials,20,15,2002,2014,3.7640000000000002
Detective Conan OVA 2: 16 Suspects,20,6.722222222222222,1996,2015,3.822
GeGeGe no Kitarou: Youkai Tokkyuu! Maboroshi no Kisha,20,77.14285714285714,1968,2020,3.3854999999999995
GeGeGe no Kitarou,20,79.16666666666667,1968,2020,3.3815
Fate/Kaleid Liner Prisma Illya: Undoukai de Dance!,20,10,2006,2017,3.717
Detective Conan OVA 6: Follow the Vanished Diamond! Conan and Heiji vs Kid!,20,6.722222222222222,1996,2015,3.8175
Ghost in the Shell: Arise - Another Mission,20,15,2002,2014,3.7590000000000003
The Disappearance of Conan Edogawa: The Worst Two Days in History,20,6.421052631578948,1996,,3.806
GeGeGe no Kitarou: Youkai Japan Rally 3D,20,77.14285714285714,1968,2020,3.3920000000000003
GeGeGe no Kitarou (1971),20,82.5,1968,2020,3.3815
GeGeGe no Kitarou (2007),20,73.33333333333333,1968,2020,3.386
GeGeGe no Kitarou: Jigoku-hen,20,77.14285714285714,1968,2020,3.3825000000000003
GeGeGe no Kitarou: Gekitotsu!! Ijigen Youkai no Daihanran,20,77.14285714285714,1968,2020,3.378
GeGeGe no Kitarou Movie (1985),20,77.14285714285714,1968,2020,3.3825000000000003
GeGeGe no Kitarou: Obake Nighter,20,77.14285714285714,1968,2020,3.3775
Hakaba Kitarou,20,88.16666666666667,1968,2020,3.3854999999999995
GeGeGe no Kitarou: Daikaijuu,20,77.14285714285714,1968,2020,3.3825000000000003
Detective Conan Magic File 6: Fantasista Flower,20,6.722222222222222,1996,2015,3.8195
Sailor Moon R,20,17,1992,2015,3.7329999999999997
GeGeGe no Kitarou: Saikyou Youkai Gundan! Nihon Jouriku!!,20,77.14285714285714,1968,2020,3.376
Sailor Moon,20,16.75,1993,2015,3.7380000000000004
Pretty Guardian Sailor Moon Crystal,20,18.416666666666668,1992,1997,3.7405
Detective Conan OVA 4: Conan and Kid and Crystal Mother,20,6.722222222222222,1996,2015,3.8165
Detective Conan OVA 10: Kid in Trap Island,20,6.722222222222222,1996,2015,3.809
Detective Conan OVA 5: The Target is Kogoro! The Detective Boys' Secret Investigation,20,6.722222222222222,1996,2015,3.8225000000000002
GeGeGe no Kitarou: Kitarou no Yuurei Densha,20,77.14285714285714,1968,2020,3.3845
GeGeGe no Kitarou: Kitarou Tanjou-hen,20,77.14285714285714,1968,2020,3.3899999999999997
GeGeGe no Kitarou: Nippon Bakuretsu!!,20,77.14285714285714,1968,2020,3.3899999999999997
Pretty Guardian Sailor Moon Crystal (2016),20,19.5,1992,2015,3.722
GeGeGe no Kitarou (1968),20,77.14285714285714,1968,2020,3.3890000000000002
GeGeGe no Kitarou: Youkai Daisensou,20,77.14285714285714,1968,2020,3.3755
GeGeGe no Kitarou (1985),20,72,1968,2020,3.3884999999999996
Fate/Zero: Onegai! Einzbern Soudanshitsu,20,9.307692307692308,2006,2017,3.7205
Pokemon XY,19,110.44444444444444,1997,2019,3.431052631578947
Sailor Moon R Make Up! Sailor Guardians,19,19,1992,2015,3.7336842105263157
Sailor Moon Super S Special,19,19,1992,2015,3.728947368421052
Sailor Moon Sailor Stars: Hero Club,19,20.333333333333332,1992,2015,3.728947368421052
Sailor Moon S: The Movie,19,19,1992,2015,3.723684210526316
Sailor Moon R Memorial,19,20.5,1992,2015,3.728421052631579
Sailor Moon Memorial,19,20.5,1992,2015,3.7257894736842108
Sailor Moon S,19,17.416666666666668,1992,2015,3.7205263157894737
Sailor Moon Super S: The Movie,19,19,1992,2015,3.724736842105263
Sailor Moon Super S Plus - Ami's First Love,19,19,1992,2015,3.7336842105263157
The [email protected]: Cinderella Girls Second Series,19,20.083333333333332,2011,2014,3.4157894736842107
Sailor Moon Sailor Stars,19,17.75,1992,2015,3.7205263157894737
Tenchi Muyo! Ryo Ohki: Final Confrontations,19,12.142857142857142,1992,2021,3.5799999999999996
The Prince of Tennis,19,8.142857142857142,2002,2015,3.778235294117647
Momoiro Clover Z: Moon Pride,19,19,1992,2015,3.736842105263158
Mazinger Z,19,26.4,1973,2014,3.3863157894736844
Sailor Moon Super S Memorial,19,20.5,1992,2015,3.7263157894736842
Sailor Moon Super S,19,17.333333333333332,1992,2015,3.7257894736842108
Sailor Moon S Memorial,19,20.5,1992,2015,3.7263157894736842
IDOLiSH7,19,10.6,2015,2021,3.5294736842105263
Bakemonogatari,18,12.4,2009,,3.913888888888889
Hong Mao Lan Tu: Huo Feng Huang,18,67.61111111111111,2005,,3.3166666666666664
Hong Mao Lan Tu: Ni Wen Wo Da,18,66.70588235294117,2005,,3.3166666666666664
Fist of the Blue Sky Specials,18,20.384615384615383,1984,2007,3.395
Hong Mao Lan Tu: Le Fantian,18,67.82352941176471,2005,,3.3166666666666664
Hong Mao Lan Tu: Qi Xia Chuan,18,65.23529411764706,2005,,3.325
Hong Mao Lan Tu: Guangming Jian,18,66.94117647058823,2005,,3.3166666666666664
Hong Mao Lan Tu: Kaixin Yike,18,65.94117647058823,2005,,3.335
Hong Mao Lan Tu: Haidi Lixian Ji,18,68.52941176470588,2005,,3.3166666666666664
Teekyuu,18,12,2013,,3.086666666666667
The [email protected]: Cinderella Girls: Special Program,18,20.5,2011,2014,3.4427777777777777
Hong Mao Lan Tu: Ao You Guo Lixian Ji,18,68.76470588235294,2005,,3.3166666666666664
Hong Mao Lan Tu: Chuang Taikong,18,70.94117647058823,2005,,3.3166666666666664
Takamiya Nasuno desu!,18,12,2012,,3.131111111111111
Usakame,18,12,2012,,3.122777777777778
Hong Mao Lan Tu: Yongzhe Guilai,18,68.52941176470588,2005,,3.29
Hong Mao Lan Tu: Xiao Youmo,18,67.41176470588235,2005,,3.3166666666666664
Hong Mao Lan Tu: Kuaile Shizi,18,66.88235294117646,2005,,3.3166666666666664
Girls und Panzer,18,1,2012,2013,3.6786666666666665
Hong Mao Lan Tu: Qi Xia Waizhuan,18,68.52941176470588,2005,,3.3166666666666664
Hong Mao Lan Tu: Meng Guo Li Xian Ji,18,68.29411764705883,2005,,3.3166666666666664
Hong Mao Lan Tu: Zhang Jian Zou Tianya,18,65.23529411764706,2005,,3.3166666666666664
Hong Mao Lan Tu: Shuimo Donghua,18,69.11764705882354,2005,,3.3166666666666664
Fist of the Blue Sky,18,20.25,1984,2004,3.3894444444444445
Hong Mao Lan Tu: A Muxing,18,69.82352941176471,2005,,3.3166666666666664
Hong Mao Lan Tu: Konglong Shijie,18,66.41176470588235,2005,,3.3166666666666664
Hong Mao Lan Tu: Maoyan Kan Yuzhou,18,65.88235294117646,2005,,3.3166666666666664
Teekyuu 4 Specials,17,12,2012,,3.1111764705882354
Stand by Me Doraemon,17,366.5,1979,2005,3.4899999999999998
Duel Masters Versus Revolution Final,17,46.142857142857146,2002,2018,3.1135294117647057
Dorami-chan: MiniDora SOS!!!,17,178,1979,2005,3.488235294117647
Teekyuu 5,17,12,2012,,3.106470588235294
Galaxy Express 999,17,11.142857142857142,1979,2007,3.4623529411764706
Teekyuu 2,17,12,2012,,3.1088235294117648
Duel Masters Versus Revolution,17,46.142857142857146,2002,2018,3.12
Teekyuu 6 Specials,17,12,2012,,3.122941176470588
Teekyuu 8 Specials,17,12,2012,,3.1176470588235294
Teekyuu 3 Specials,17,12,2012,,3.114705882352941
Teekyuu 8,17,12,2012,,3.11
Teekyuu 4,17,12,2012,,3.105882352941176
Dorami-chan: Hello Kyouryuu Kids!!,17,178,1979,2005,3.4864705882352944
Teekyuu 3,17,12,2012,,3.105882352941176
Duel Masters Versus,17,46.285714285714285,2002,2018,3.116470588235294
Teekyuu 2 Specials,17,12,2012,,3.114117647058823
Teekyuu 5 Specials,17,12,2012,,3.118235294117647
Kuroko's Basketball: NG-shuu,17,11.285714285714286,2012,2014,4.037058823529412
Teekyuu 6,17,12,2012,,3.110588235294118
Teekyuu 9,17,12,2012,,3.107647058823529
Teekyuu 7,17,12,2012,,3.1082352941176468
Teekyuu 7 Specials,17,12,2012,,3.118235294117647
TRIGGER: Crescent Rise,16,14,2015,2021,3.544375
Transformers: Energon,16,27.46153846153846,1986,2005,3.336875
Shinseiki Duel Masters Flash,16,47.84615384615385,2002,2017,3.1075
New Fist of the North Star,16,23.8,1984,2007,3.445625
Duel Masters: Curse of the Deathphoenix,16,46.142857142857146,2002,2017,3.106875
Magical Girl Pretty Sammy,16,15.1,1992,2010,3.582666666666667
Fist of the North Star: Legend of Raoh - Fierce Fight,16,21.90909090909091,1984,2007,3.424375
Duel Masters Zero,16,47.76923076923077,2002,2017,3.100625
Kuroko's Basketball: Last Game,16,10,2012,2014,3.97625
Fist of the North Star 2,16,19.8,1984,2007,3.4275
Dorami & Doraemons: Robot School's Seven Mysteries,16,178,1979,2005,3.4787500000000002
Grendizer,16,44.4,1972,2002,3.390625
DD Fist of the North Star,16,22.8,1984,2007,3.4625
Zero Duel Masters,16,48.76923076923077,2002,2017,3.105
Mr. Osomatsu,16,40.4,1966,2021,3.630714285714286
Duel Masters Cross Shock,16,45.84615384615385,2002,2017,3.101875
Duel Masters: Hamukatsu to Dogiragon no Curry-pan Daibouken,16,46.142857142857146,2002,2017,3.0975
Transformers: Robots in Disguise,16,28.384615384615383,1986,2005,3.3275
Fist of the North Star: Legend of Kenshiro,16,21.90909090909091,1984,2007,3.425
Fist of the North Star: Strawberry Flavor,16,22.9,1984,2007,3.475625
Sore Ike! Anpanman: Kagayake! Kurun to Inochi no Hoshi,16,12,1988,1996,3.48375
Beyblade: Burst,16,45.84615384615385,2001,2021,3.34375
Tenchi Muyo! Mihoshi Special,16,14.272727272727273,1992,2017,3.57375
Tenchi Muyo! War on Geminar,16,13.363636363636363,1992,2021,3.52375
Saint Seiya: Knights of the Zodiac,16,21,1987,2020,3.560625
Shima Shima Tora no Shimajirou,16,127.2,1994,2012,3.522727272727273
Duel Masters Victory V,16,45.76923076923077,2002,2017,3.0975
Fist of the North Star,16,13.2,1986,2007,3.42875
DD Fist of the North Star II,16,22.9,1984,2007,3.47
Transformers: Armada,16,27.384615384615383,1986,2005,3.3268750000000002
Transformers: Victory,16,28.46153846153846,1986,2005,3.330625
Fist of the North Star: The Movie,16,21.90909090909091,1984,2007,3.441875
Transformers: Cybertron,16,27.384615384615383,1986,2005,3.32875
Tenchi Muyo! Ryo-Ohki,16,13.538461538461538,1993,2017,3.63
Fist of the North Star: Legend of Yuria,16,24,1984,2007,3.43875
Hokuto no Ken: Legend of Heroes,16,21.90909090909091,1984,2007,3.466875
Dr. Slump: Arale-chan,16,25.333333333333332,1981,1999,3.359375
DD Hokuto no Ken,16,22.9,1984,2007,3.471875
Duel Masters Victory V3,16,45.76923076923077,2002,2017,3.106875
Transformers: Super-God Masterforce,16,27.76923076923077,1986,2005,3.325
Fist of the North Star: Legend of Raoh - Death for Love,16,21.90909090909091,1984,2007,3.4275
Duel Masters Charge,16,45.69230769230769,2002,2017,3.105625
Duel Masters Cross,16,42,2002,2017,3.105625
Duel Masters,16,47.69230769230769,2004,2017,3.130625
The Doraemons: Kaitou Dorapan Nazo no Chousenjou!,16,178,1979,2005,3.468125
Fist of the North Star: Legend of Toki,16,24,1984,2007,3.429375
Legends of the Dark King: A Fist of the North Star Story,16,22.8,1984,2007,3.438125
Himitsukessha Taka no Tsume,16,28.555555555555557,2006,2019,3.00375
Great Mazinger: Kessen! Daikaijuu!,16,44.4,1972,2002,3.390625
Duel Masters: Lunatic God Saga,16,46.142857142857146,2002,2017,3.100625
Tenchi Universe,15,12.8,1992,2010,3.544
Doraemon: Nobita no Kekkon Zenya,15,178,1979,2005,3.478
The [email protected],15,24.142857142857142,2012,2014,3.4978571428571428
Chou Seimeitai Transformers: Beast Wars Neo,15,32.81818181818182,1986,2005,3.29
Beyblade: Burst God,15,49.5,2001,2021,3.332666666666667
Naruto Shippuden,15,125.75,2002,2013,3.77
Star Blazers: The Quest for Iscandar,15,18.5,1977,2019,3.604
Hugtto! Pretty Cure x Futari wa Pretty Cure Movie: All Stars Memories,15,48.86666666666667,2004,2019,3.5526666666666666
Re:vale: Re-raise,15,13.333333333333334,2015,2019,3.5386666666666664
Star Blazers: Space Battleship Yamato 2199,15,21.2,1974,2019,3.6142857142857143
Beast Wars II Chou Seimeitai Transformers Movie,15,33,1986,2005,3.2920000000000003
Tenchi The Movie: Tenchi Muyo! In Love,15,14,1992,2010,3.5453333333333332
Duel Masters Victory,15,45.166666666666664,2002,2017,3.0906666666666665
Shimajirou no Wow!,15,309.3333333333333,1993,2012,3.5109090909090908
The Doraemons: Goal! Goal! Goal!,15,178,1979,2005,3.484666666666667
Doraemon: Obaa-chan no Omoide,15,178,1979,2005,3.472666666666667
Doraemon: Boku,15,178,1979,2005,3.482
Peeping Life,15,9.416666666666666,2009,2014,2.805333333333333
The Doraemons: Mushimushi Pyonpyon Daisakusen!,15,178,1979,2005,3.4886666666666666
Lupin III: Part V,15,42.333333333333336,1969,2016,3.731333333333333
Kinnikuman,15,31.6,1984,1992,3.393333333333333
Ghost in the Shell,15,12.666666666666666,2002,2014,3.7728571428571427
Sword Art Online,15,16.6,2012,2019,3.6685714285714286
Kinnikuman: Kinnikusei Oui Soudatsu-hen,15,49.8,1983,1986,3.3939999999999997
Tenchi Muyo! GXP,15,12.8,1992,2010,3.5526666666666666
Momotarou no Nanna no Sa,15,178,1979,2005,3.482
Tenchi in Tokyo,15,12.8,1992,2010,3.5686666666666667
Beast Wars II Chou Seimeitai Transformers,15,32.09090909090909,1986,2005,3.29
Doraemon: Boku no Umareta Hi,15,178,1979,2005,3.482
Star Blazers: Space Battleship Yamato 2202,15,21.2,1974,2013,3.6271428571428572
2112: The Birth of Doraemon,15,178,1979,2005,3.4766666666666666
Code Geass: Lelouch of the Rebellion,15,6.333333333333333,2006,2016,3.532857142857143
Great Mazinger vs Getter Robo G: The Great Space Encounter,15,41.111111111111114,1972,2002,3.388
Tenchi The Movie 2: The Daughter Of Darkness,15,14,1992,2010,3.554666666666667
Tenchi Movie 3: Tenchi Forever,15,14,1992,2010,3.5533333333333332
Kuroko's Basketball 3,15,9,2012,2014,4.042666666666666
Kuroko's Basketball 2,15,9,2012,2013,4.046
Great Mazinger vs Getter Robo,15,41.111111111111114,1972,2002,3.381333333333333
Sasami: Magical Girls Club,15,14.1,1992,2010,3.5846666666666667
Kuroko's Basketball: Oshaberi Demo Shimasen ka,14,13,2012,2014,4.1
Transformers: The Headmasters,14,32.81818181818182,1986,2005,3.279285714285714
Nekomonogatari (Black),14,15.2,2009,2010,4.08
Kuroko's Basketball: Oshaberi Shiyou ka,14,13,2012,2014,4.093571428571429
Peeping Life: YouTuber-kun,14,10.272727272727273,2008,2014,2.797857142857143
Kizumonogatari Part 1: Tekketsu,14,12.833333333333334,2009,2010,4.061428571428571
Peeping Life: World History,14,7,2008,2014,2.748571428571428
.hack//Legend Of The Twilight,14,7.111111111111111,2002,2011,3.426428571428571
Kinnikuman Movie 5: Haresugata! Seigi Choujin,14,49.166666666666664,1983,1992,3.3971428571428572
.hack//Quantum,14,8.11111111111111,2002,2003,3.4014285714285712
Initial D Battle Stage 2,14,10.25,1998,2013,3.9699999999999998
Kuroko's Basketball: Oshaberi Shiyokka,14,13,2012,2014,4.100714285714285
The [email protected]: Cinderella Girls Theater 2nd Season,14,16.11111111111111,2015,2021,3.3714285714285714
Sasami: Magical Girls Club 2,14,15,1994,2010,3.552857142857143
Initial D Fifth Stage,14,8.625,1998,2006,3.952142857142857
Peeping Life: The Perfect Emotion,14,9.727272727272727,2008,2014,2.7514285714285713
Peeping Life: The Perfect Evolution Specials,14,9.75,2008,2014,2.757142857142857
Initial D Final Stage,14,9.222222222222221,1998,2013,3.9492857142857143
Transformers: The Movie,14,33,1986,2005,3.222857142857143
.hack//Roots,14,5.555555555555555,2002,2011,3.4164285714285714
Initial D Fourth Stage,14,7.375,1998,2013,3.9514285714285715
Mobile Suit Gundam SEED Destiny Final Plus: The Chosen Future,14,26.25,2002,2005,3.6438461538461535
Kuroko's Basketball Movie 1: Winter Cup Highlights -Shadow and Light-,14,11.285714285714286,2012,2014,4.081428571428572
Transformers: Zone,14,35.90909090909091,1986,2005,3.2871428571428574
Monster Strike,14,10.090909090909092,2016,2019,3.3364285714285713
Yes! Pretty Cure 5 GoGo!,14,49,2007,2008,3.6035714285714286
Nisemonogatari,14,16.25,2009,2010,4.0407142857142855
Peeping Life: This is Fate! 2,14,10.181818181818182,2008,2013,2.7535714285714286
.hack // The Movie,14,7.6,2002,2011,3.4092857142857147
Peeping Life: This is Fate!,14,10.272727272727273,2008,2014,2.7521428571428572
Magical Girl Pretty Sammy TV,14,13.555555555555555,1994,2010,3.551428571428571
Monster Strike: A Rhapsody Called Lucy -The Very First Song-,14,14.636363636363637,2015,2019,3.2064285714285714
Initial D Second Stage,14,8.75,1998,2013,3.954285714285714
Kuroko's Basketball,14,9,2012,2014,4.065714285714286
Pretty Cure Max Heart,14,49,2004,2005,3.542857142857143
Tenchi in Tokyo Specials,14,14.8,1994,2010,3.5585714285714287
Initial D,14,7.125,1999,2013,3.9564285714285714
Peeping Life TV: Season 1??,14,9.545454545454545,2008,2014,2.781428571428571
Initial D Third Stage,14,9.222222222222221,1998,2013,3.959285714285714
Transformers: Robot Masters,14,35.81818181818182,1986,2003,3.295714285714286
Peeping Life Specials,14,9.75,2008,2014,2.777142857142857
Kuroko's Basketball Movie 3: Winter Cup Highlights -Crossing the Door-,14,11.285714285714286,2012,2014,4.074285714285714
Transformers: Energon Special,14,33,1986,2005,3.2871428571428574
Peeping Life x Beppu City Collaboration,14,10.545454545454545,2008,2014,2.7857142857142856
.hack//SIGN,14,5.555555555555555,2002,2011,3.417857142857143
Transformers: Scramble City,14,35.90909090909091,1986,2005,3.292857142857143
Initial D Extra Stage,14,10.125,1998,2013,3.9778571428571428
Kuroko's Basketball OVA,14,13,2012,2014,4.082857142857143
Fate/Kaleid Liner Prisma Illya Movie: Vow in the Snow,14,8.142857142857142,2013,2017,3.525384615384615
Peeping Life: The Perfect Evolution,14,9.727272727272727,2008,2014,2.7414285714285715
Kinnikuman Movie 4: Gyakushuu! Uchuu Kakure Choujin,14,49.166666666666664,1983,1992,3.3942857142857146
The [email protected]: Cinderella Girls Theater,14,16.11111111111111,2015,2021,3.402857142857143
Star Blazers: The Bolar Wars,14,18.666666666666668,1974,2019,3.64
